19810101
3.27,-2.34
6.05,-0.98
3.34,-1.53
7.37,-2.00
8.23,-1.31
9.59,-1.15
9.85,-0.81
6.57,-3.40
4.84,-3.02
2.45,2.14
6.92,-0.48
1.47,-4.74
-0.43,-5.79
-3.32,-7.35
-3.04,-7.15
-99.00,-99.00
-3.24,-10.19
-1.33,-10.67
2.27,-7.09
6.23,-4.04
7.05,-3.12
7.79,-0.53
10.73,2.06
0.49,-5.44
-3.76,-7.75
-2.54,-7.32
0.93,-1.98
-0.20,-3.39
4.86,-2.15
11.26,5.01
9.65,5.84
12.50,4.53
3.65,2.15
7.32,-0.40
1.98,-0.06
-0.70,-4.69
-2.23,-8.85
0.85,-4.50
1.98,-2.53
2.37,-0.81
9.54,-0.16
9.43,2.66
3.88,2.86
6.31,0.37
1.91,-4.61
-3.10,-10.44
-0.86,-11.53
1.85,-8.25
4.21,-0.70
9.66,4.68
7.25,1.93
10.90,2.70
13.21,3.12
13.61,1.55
14.20,6.27
13.22,7.42
15.03,8.06
14.23,8.58
14.58,5.31
12.26,3.41
8.93,-1.80
9.11,-4.52
1.86,-5.69
12.00,-2.24
6.24,2.75
14.41,1.93
14.36,1.06
9.01,0.61
7.83,1.15
9.03,-1.09
10.71,-2.73
10.27,-4.01
13.12,-2.08
10.40,3.85
8.35,2.88
13.18,1.18
10.20,3.62
12.39,-0.66
10.67,-2.02
11.44,-2.14
12.94,-0.99
12.54,-2.19
2.31,-5.66
-0.55,-5.91
-1.07,-3.54
1.43,-1.08
1.05,-1.81
7.70,-3.58
6.60,-2.56
10.85,-3.90
9.36,0.38
8.53,2.77
9.73,2.00
7.75,3.75
7.61,4.38
6.67,4.10
14.95,1.38
15.42,6.06
16.35,4.99
8.21,4.46
11.16,2.81
16.52,2.23
15.28,4.14
18.16,5.31
17.97,5.85
14.87,2.58
12.90,1.76
7.22,1.60
10.55,4.31
14.11,8.87
18.12,6.90
21.41,6.21
24.01,9.40
24.39,8.85
21.69,10.66
19.38,10.12
18.30,10.07
16.60,9.20
22.94,8.49
22.78,9.37
19.50,11.33
17.24,12.29
19.03,8.78
18.08,6.98
19.16,5.40
15.07,7.73
-99.00,-99.00
18.09,6.32
19.47,4.56
19.58,4.88
16.97,6.57
16.35,2.26
12.79,1.61
15.59,0.80
15.06,2.20
14.64,5.30
16.17,6.58
16.89,5.00
16.92,7.13
17.01,7.07
16.45,8.68
15.79,7.87
20.28,9.34
18.14,10.84
20.37,10.34
20.50,10.00
20.39,9.29
20.41,7.84
15.79,10.85
21.46,11.13
22.22,10.95
22.49,10.78
21.53,10.54
24.22,10.14
26.00,11.90
26.47,12.54
26.29,13.01
23.65,12.56
20.43,11.78
22.50,11.19
24.09,11.40
19.93,10.37
21.10,13.20
23.02,13.06
19.70,11.90
22.69,10.21
26.00,11.25
28.11,12.61
27.97,16.18
26.31,14.37
25.24,12.48
24.50,12.72
23.02,12.14
27.49,12.36
29.41,16.41
28.96,14.86
27.10,13.15
-99.00,-99.00
31.38,14.59
30.60,16.38
30.50,15.65
31.26,15.45
29.60,15.85
26.41,17.53
28.14,17.54
28.30,17.32
29.44,18.27
30.00,16.82
32.56,17.82
31.92,19.35
30.27,19.36
25.97,17.43
22.06,15.75
22.70,13.10
24.39,14.40
25.85,17.62
29.71,17.22
30.48,17.83
30.84,17.27
27.99,17.52
28.18,16.77
24.02,16.06
22.54,16.41
22.53,16.05
24.77,15.96
26.68,18.03
26.31,18.59
26.20,18.79
29.11,18.24
30.25,16.74
28.39,16.53
28.43,16.87
28.64,15.28
28.28,17.20
22.73,16.03
24.13,16.59
21.01,13.30
21.16,10.46
22.70,12.77
19.99,15.79
21.96,13.60
20.75,11.51
19.52,13.02
16.87,10.36
15.52,9.87
14.32,9.18
14.24,6.80
15.29,5.20
15.41,9.81
19.73,10.59
16.23,10.98
16.18,11.86
18.31,9.70
18.44,7.91
22.91,8.60
25.88,14.12
27.48,13.54
28.90,15.52
30.29,14.56
29.04,14.28
28.47,15.79
27.55,14.91
26.33,15.44
26.03,13.50
-99.00,-99.00
25.23,14.76
25.50,13.20
25.94,11.69
24.10,13.07
26.16,14.85
27.12,14.05
23.37,13.96
21.30,15.15
19.25,13.19
24.81,11.65
26.59,13.98
25.61,14.03
24.30,12.93
23.98,11.48
25.25,13.10
25.05,13.05
22.06,13.66
22.42,12.87
24.34,12.43
24.85,11.40
25.05,11.38
25.33,12.35
24.64,11.77
22.29,10.90
21.75,9.81
19.61,9.38
20.34,8.44
14.71,9.63
14.98,8.93
12.22,8.46
15.25,5.06
14.02,4.30
13.57,9.32
11.98,8.17
11.69,6.43
11.61,8.32
12.31,8.97
12.12,7.44
15.19,4.91
12.23,5.67
15.08,6.54
12.41,6.93
12.11,7.67
9.96,6.78
13.17,6.03
13.92,5.15
11.83,5.19
15.31,3.31
15.38,3.34
14.52,2.61
9.64,5.16
10.77,3.25
11.99,3.71
11.12,6.19
13.44,5.37
9.40,0.58
8.75,-0.50
9.07,2.34
9.84,1.74
12.44,0.70
13.43,7.55
8.37,5.04
5.00,3.56
8.27,0.98
9.95,0.89
11.86,4.21
14.23,5.66
11.88,2.97
10.32,2.28
12.72,5.14
12.34,3.70
10.76,4.57
9.95,6.24
12.95,5.71
11.42,4.81
9.04,4.63
7.65,1.51
5.87,1.07
5.74,1.65
9.25,6.96
7.78,2.74
4.54,2.13
3.79,-3.08
1.34,-4.21
-1.15,-4.11
-1.73,-2.91
-1.00,-1.93
0.02,-0.87
4.05,-2.04
4.12,-0.62
3.97,1.50
6.76,1.42
4.17,0.83
-99.00,-99.00
5.68,0.16
7.79,-0.53
8.88,3.34
5.82,2.08
-0.12,-6.03
-1.56,-6.42
-2.79,-6.50
-1.73,-8.34
-1.90,-6.53
5.47,-6.59
6.85,-1.61
6.27,-0.75
3.88,0.00
-0.10,-5.10
-6.98,-12.74
-2.73,-13.51
1.70,-2.16
-1.51,-4.79
3.65,-2.81
2.13,0.20
5.03,-0.15
5.84,2.93
2.27,-1.20
-1.29,-3.07
1.45,-3.81
0.64,-3.12
-0.70,-2.49
-3.75,-4.67
-5.40,-6.07
-6.83,-7.66
-99.00,-99.00
-6.33,-12.66
-5.80,-15.10
-0.88,-5.52
2.09,-7.22
2.87,-6.07
2.77,-6.34
3.20,-7.02
3.01,-6.42
5.68,-3.60
3.65,-5.21
4.62,-4.97
5.20,-2.52
3.62,1.73
3.96,-2.01
1.56,-3.09
0.97,-2.65
2.86,-1.20
4.36,3.37
9.14,4.10
8.51,0.34
12.18,0.63
8.67,6.43
7.95,1.26
4.41,0.30
6.57,-0.15
0.49,-2.91
-0.88,-2.56
2.40,-1.41
1.13,-2.32
3.42,-1.78
5.04,0.16
3.96,1.82
4.49,2.18
4.81,2.28
8.69,3.27
10.98,5.71
6.66,4.25
6.30,2.61
13.23,6.37
8.85,0.17
2.94,0.24
6.93,-0.13
3.64,1.60
5.53,-1.70
3.19,-1.59
6.04,1.38
2.98,0.60
9.99,0.18
8.50,4.19
8.74,2.12
12.12,3.51
6.87,0.60
6.29,0.36
4.87,1.00
10.85,2.23
6.84,1.73
6.07,0.88
6.84,1.53
7.28,0.38
7.39,-0.04
7.31,1.25
5.20,2.62
6.35,2.48
14.54,5.45
13.69,4.10
8.33,0.70
6.80,1.60
6.90,-0.65
6.71,-2.80
1.85,-0.08
0.10,-1.36
6.07,-3.23
4.23,-2.57
15.97,2.92
7.47,1.66
13.90,0.40
15.67,2.98
8.54,4.46
13.26,3.79
10.39,4.55
11.25,8.17
11.28,7.75
9.14,2.95
14.04,-0.31
11.55,2.10
17.12,4.27
20.04,4.74
20.64,4.89
21.40,6.00
21.25,6.49
19.21,5.82
18.40,9.20
16.94,6.60
17.03,4.91
16.78,6.78
20.67,5.38
20.70,6.05
-99.00,-99.00
19.74,7.32
19.61,9.08
20.71,7.84
22.34,9.09
22.73,10.02
23.60,10.20
23.17,10.04
23.99,10.32
21.19,10.99
22.26,10.73
23.07,8.62
18.60,8.26
15.95,5.63
16.46,4.21
16.17,10.56
14.02,9.28
17.77,9.25
19.82,8.93
13.40,9.09
12.70,6.85
15.08,3.06
13.60,9.43
15.71,8.96
12.44,9.85
15.70,10.57
16.20,9.28
14.45,9.43
16.65,10.50
18.20,9.95
26.08,9.87
27.43,13.71
26.52,13.95
22.99,13.47
25.65,12.87
26.77,12.08
23.57,13.06
24.10,11.32
22.83,10.10
18.97,11.81
24.72,10.53
24.59,11.97
23.23,12.40
20.21,10.99
21.40,10.97
22.87,10.20
21.49,10.14
21.95,9.96
22.48,8.58
24.49,8.97
21.38,10.69
21.50,11.59
23.59,9.94
23.17,9.80
21.71,9.10
20.20,7.08
21.70,7.86
26.40,9.55
26.47,12.37
25.04,13.59
21.65,13.18
-99.00,-99.00
23.16,12.05
19.93,12.90
19.16,12.50
15.33,9.85
17.05,8.25
16.50,8.83
17.70,8.36
16.92,8.57
22.78,7.60
25.50,10.73
26.90,11.59
29.40,12.33
27.80,13.20
21.71,14.42
21.26,14.10
19.46,14.40
18.89,12.72
22.02,10.41
20.77,11.88
21.99,12.41
21.11,13.06
18.57,12.36
16.60,12.28
19.18,13.20
25.37,13.30
24.84,12.28
26.21,13.00
27.68,13.77
27.34,13.35
27.38,14.72
28.31,15.70
25.10,15.79
26.05,15.02
27.57,14.90
27.16,14.90
22.10,15.67
22.83,14.20
24.06,11.17
22.60,8.39
23.51,9.43
24.44,11.20
25.37,14.23
26.55,14.32
27.12,13.05
25.28,15.43
23.44,15.55
26.98,14.36
28.29,14.33
27.79,14.48
27.43,16.38
24.03,17.18
25.31,16.27
24.03,17.00
