19810101
-1.65,-4.66
-1.13,-5.62
1.43,-2.38
1.51,-0.94
4.82,-2.28
6.41,0.62
5.94,-0.26
4.02,0.05
4.52,1.00
4.70,-0.31
5.63,-0.12
8.87,1.90
8.25,3.85
7.09,0.58
7.42,-0.82
10.57,6.67
13.08,4.95
13.11,3.34
10.40,2.30
9.77,2.35
11.00,5.80
7.58,3.94
7.70,-0.58
6.40,-1.30
12.49,5.75
14.53,10.74
13.71,1.69
11.93,1.55
10.52,1.77
4.92,-1.00
5.08,-1.21
6.03,-0.72
12.51,4.72
11.79,1.10
5.06,0.96
10.02,3.05
14.96,8.81
13.13,9.99
15.81,9.54
10.93,8.63
10.00,4.37
10.25,3.06
8.93,4.21
12.88,6.00
8.36,2.84
4.76,-0.47
3.74,-0.49
1.74,-3.34
-1.64,-5.06
-2.82,-7.81
-1.94,-10.05
1.39,-6.78
2.62,-1.95
2.50,-2.91
3.84,-3.96
9.31,1.18
8.53,-1.46
9.98,1.47
12.50,0.98
14.44,1.94
12.43,1.10
12.16,1.80
13.88,5.02
15.78,7.52
17.09,5.68
18.01,6.43
20.65,5.88
17.12,9.77
12.38,1.49
12.15,-0.29
9.52,2.81
9.07,2.30
11.27,4.34
7.31,3.56
7.96,2.94
5.62,0.42
7.38,-2.54
6.11,-3.01
9.69,-1.52
9.39,2.90
14.03,6.44
11.20,5.67
15.03,2.94
18.84,4.76
20.25,6.22
20.25,9.28
19.90,8.98
20.48,9.13
22.14,6.06
22.58,6.32
22.63,5.87
21.34,5.66
16.26,3.66
19.55,2.28
21.24,3.76
23.17,5.72
24.21,5.99
24.72,7.10
23.66,7.26
25.03,7.65
25.15,8.87
20.41,8.41
15.69,5.31
13.02,2.31
17.49,8.93
16.47,10.44
15.80,4.92
8.99,3.80
7.86,1.78
9.93,0.30
8.25,2.46
9.22,3.16
6.29,0.22
5.98,-0.13
7.66,-0.32
10.16,0.54
14.80,6.02
17.83,6.40
23.05,7.61
19.78,11.53
14.69,9.08
12.65,7.94
18.23,10.22
14.45,4.93
16.08,3.38
17.67,4.22
15.80,5.09
20.11,9.74
14.23,10.29
14.45,9.62
14.96,8.39
12.58,7.36
18.60,7.22
18.57,9.33
18.60,10.33
15.06,10.03
14.40,9.40
18.30,9.77
17.09,9.98
14.84,10.69
16.22,9.52
17.94,10.30
20.38,7.49
20.59,5.18
20.07,5.41
21.19,5.66
22.41,11.30
24.46,11.30
26.40,11.95
26.45,15.97
18.89,10.24
16.14,10.08
19.80,11.24
22.08,11.30
20.49,12.80
27.33,13.43
27.84,14.51
26.49,16.51
23.20,17.00
26.27,16.98
27.40,17.09
29.61,16.49
28.95,18.41
30.35,18.85
28.52,18.16
28.01,16.76
24.04,17.54
22.86,16.23
27.37,16.33
20.60,8.99
16.77,9.74
18.27,7.90
16.39,10.79
16.96,8.54
17.92,7.85
20.79,8.56
24.93,9.06
27.12,13.36
23.85,13.00
25.61,15.66
22.27,16.24
23.10,16.07
27.88,14.75
31.75,17.27
25.69,17.58
23.22,15.70
27.65,14.78
25.18,15.50
27.34,14.37
26.30,15.20
18.34,12.47
21.40,11.58
23.45,11.28
15.84,11.50
21.06,12.38
16.90,12.71
21.46,15.27
20.51,12.06
17.87,10.15
17.15,12.27
19.01,13.20
24.62,14.20
20.96,13.52
16.72,12.80
19.88,12.36
22.82,14.28
22.32,15.20
19.73,15.19
19.41,11.71
20.44,11.90
27.93,15.57
24.96,17.66
22.70,14.31
19.73,14.04
26.81,11.06
31.66,15.53
23.86,16.60
21.70,16.21
19.47,14.19
19.73,11.69
22.61,10.09
28.59,15.62
19.68,9.25
22.89,8.13
22.97,11.74
24.56,9.30
24.03,10.39
25.74,9.88
26.81,14.40
24.73,17.27
21.01,15.23
23.40,12.26
21.66,12.00
24.87,12.92
29.38,13.23
34.18,16.53
28.54,18.78
27.78,18.62
28.71,17.86
28.66,16.92
32.82,18.21
26.91,10.99
17.78,10.58
22.32,10.13
23.86,14.80
25.14,16.14
22.94,12.02
22.27,11.30
28.47,10.31
27.82,15.19
33.71,17.49
22.99,13.16
19.74,12.39
18.70,11.79
20.93,14.98
19.00,13.69
23.80,14.84
21.99,14.85
28.82,14.13
21.72,9.62
17.85,7.37
13.13,8.35
12.72,8.61
21.24,8.52
19.93,12.21
19.55,9.99
25.98,9.58
26.71,11.88
23.38,14.63
17.57,12.64
15.65,7.45
16.33,7.74
16.00,9.81
16.19,8.71
22.51,8.66
23.49,11.28
17.84,11.74
18.18,11.00
18.98,9.54
19.78,9.99
15.95,4.88
14.41,2.56
14.54,3.87
12.90,2.64
17.69,4.21
9.69,4.17
9.71,2.54
9.11,5.50
15.09,7.98
16.88,5.95
18.43,6.32
12.86,3.89
9.47,0.99
11.90,1.08
16.98,2.91
14.81,5.76
17.03,4.80
19.81,7.56
16.68,8.92
12.80,5.25
13.61,3.23
17.41,5.94
18.06,6.15
17.01,9.95
15.25,10.65
19.03,10.08
18.32,8.89
17.19,6.49
14.11,4.44
15.06,5.00
16.38,6.84
12.30,4.13
14.02,3.97
10.35,3.51
8.60,2.61
7.93,1.59
8.55,0.50
9.32,2.00
10.50,1.45
11.01,2.54
13.72,5.04
12.82,3.24
12.64,4.20
11.88,5.39
7.12,3.76
5.29,2.52
8.08,3.24
7.11,3.60
7.53,2.03
4.81,-1.85
0.38,-3.74
1.41,-4.40
3.71,-1.26
13.14,2.77
4.66,-0.54
6.89,-0.41
7.88,2.15
8.27,3.73
5.93,2.17
7.58,4.25
6.00,1.72
6.44,2.08
5.23,1.00
6.39,2.57
7.24,1.72
8.76,4.56
6.43,0.79
5.21,0.00
6.12,0.09
7.08,4.58
5.44,2.52
4.39,-2.84
-0.29,-4.77
-1.99,-6.32
-0.11,-6.25
-0.11,-4.48
0.05,-3.59
-0.01,-4.15
2.02,-4.16
5.78,1.64
