19810101
2.83,1.40
2.10,-0.56
5.07,-0.81
4.13,-0.84
2.78,-1.86
3.27,-1.68
4.11,-1.39
4.26,0.68
4.27,0.64
6.15,0.34
6.16,3.25
5.80,3.04
6.40,3.95
6.03,3.39
11.20,4.09
11.46,4.44
10.42,4.44
13.19,4.66
13.50,3.24
11.32,2.13
6.12,1.18
6.88,0.41
13.66,5.21
13.33,9.19
12.36,1.06
3.84,-0.01
4.28,-0.70
10.00,4.69
9.77,2.85
3.81,0.30
5.78,2.34
5.33,1.79
1.23,-1.67
-0.58,-2.21
0.11,-2.28
4.66,-3.57
9.30,5.32
13.23,8.02
15.55,6.90
16.32,7.92
11.72,2.53
10.70,1.97
13.30,7.63
14.96,11.89
17.00,6.54
20.39,4.67
19.69,9.16
14.60,6.50
10.36,5.40
7.85,0.81
7.29,-0.31
8.66,-1.44
8.64,0.45
15.14,5.90
9.59,0.59
13.25,-0.40
13.82,1.98
3.68,-1.38
6.69,0.32
8.29,5.33
8.21,1.80
3.49,-0.76
9.03,1.18
13.02,7.47
8.73,3.35
7.31,1.28
11.87,4.79
7.20,3.01
7.11,0.09
8.05,-0.83
8.73,-0.10
9.53,-0.47
11.67,-0.15
9.61,0.70
12.79,0.99
13.86,0.34
12.49,0.17
12.27,1.66
15.16,2.21
15.57,2.44
17.65,5.47
15.17,7.19
18.33,5.19
10.31,5.89
12.88,2.77
18.80,2.77
17.02,5.07
16.86,7.29
13.82,4.97
20.10,3.63
21.44,8.60
18.90,9.30
11.83,5.81
15.82,4.83
13.05,9.65
15.65,8.50
22.15,9.21
21.01,9.81
18.82,10.88
15.09,9.51
15.34,9.78
17.34,6.25
16.40,2.98
15.88,8.49
16.99,10.98
21.02,9.32
23.06,12.78
13.24,6.49
8.96,2.93
18.73,0.55
23.54,7.96
24.80,13.62
17.24,9.30
11.48,4.42
12.17,1.99
17.76,1.71
14.90,2.59
9.11,1.04
9.99,0.93
9.55,3.36
13.35,1.00
15.66,2.65
17.35,4.48
20.21,2.76
20.55,7.90
23.33,9.42
16.41,9.25
14.69,9.00
11.81,6.81
9.45,6.38
14.06,3.80
18.83,1.95
22.50,6.53
21.18,12.50
20.59,11.71
22.02,8.29
18.87,8.62
17.17,6.60
21.15,6.69
21.26,6.11
21.61,7.60
20.99,9.07
20.98,8.03
19.95,9.81
16.26,7.36
16.70,3.24
15.20,6.20
13.18,8.95
14.44,7.92
15.10,6.64
19.79,4.88
19.91,9.66
23.01,8.31
16.43,11.35
17.00,12.17
21.30,14.18
22.99,13.68
16.33,7.44
19.22,4.92
13.56,7.55
17.05,7.19
21.10,13.24
23.94,12.54
22.80,11.35
25.40,8.02
18.25,12.07
18.18,10.79
17.87,9.29
18.91,7.18
21.21,4.91
26.64,8.89
27.42,14.04
25.00,13.77
19.01,13.94
17.68,11.59
15.94,10.70
21.92,10.59
28.28,13.19
22.43,15.41
20.82,13.30
17.96,13.62
20.73,16.47
