19810101
-3.78,-6.97
-4.97,-8.62
-6.63,-10.34
-1.61,-10.34
-1.55,-6.95
0.22,-2.07
2.05,0.64
5.56,2.31
5.67,2.00
3.42,0.93
1.77,-0.90
0.55,-1.23
-0.22,-3.88
-0.97,-5.75
-2.41,-5.92
-0.63,-6.14
2.49,-3.91
2.66,-4.02
3.05,-3.95
2.90,1.61
2.38,-2.20
1.42,-3.13
-2.73,-9.88
-11.42,-16.12
-8.35,-16.51
-2.49,-9.47
-2.54,-11.10
-2.50,-11.29
-1.72,-5.54
0.72,-0.44
-1.50,-4.61
-0.67,-4.87
1.10,0.89
0.65,-6.05
-1.03,-7.08
0.48,-3.37
1.12,0.29
1.86,-1.23
2.18,-0.34
1.43,-1.49
1.45,-0.98
-0.56,-5.06
-3.19,-7.46
0.56,-4.71
4.02,1.20
-0.59,-4.47
7.61,-4.46
13.75,8.22
14.55,6.43
5.14,-3.39
1.72,-4.73
8.48,-0.79
2.16,-1.47
2.60,-4.19
1.91,-2.72
1.79,-4.11
1.73,-4.82
1.92,-2.65
0.98,-5.13
4.63,-5.11
3.34,1.14
3.82,-0.24
8.22,-0.42
11.03,1.12
14.53,4.53
14.64,3.47
9.65,4.83
16.94,2.83
10.61,4.50
8.55,0.43
7.34,-1.35
9.05,0.04
13.05,0.60
14.64,-0.55
12.81,3.82
14.00,1.23
8.76,0.85
17.82,0.10
7.90,-0.81
6.45,-2.06
6.24,-1.18
7.86,-1.00
-0.54,-4.70
1.04,-4.86
4.81,-4.31
8.52,-3.86
13.92,-2.20
15.89,-1.38
15.38,1.24
16.86,4.37
22.49,9.24
20.05,10.20
10.07,1.64
3.38,-2.09
6.25,-3.55
11.27,-0.41
12.98,1.70
17.47,9.15
22.77,10.02
17.14,9.44
12.57,6.85
10.51,5.40
11.25,6.80
12.16,6.27
10.15,3.09
10.26,5.54
13.79,8.88
16.76,6.32
12.62,7.95
13.10,6.84
12.87,7.60
12.45,5.48
8.54,2.08
8.50,2.33
12.75,3.32
14.72,6.31
20.70,3.04
21.10,8.12
20.16,7.43
22.73,7.97
22.59,9.19
21.57,9.97
20.67,7.00
19.46,9.73
19.99,6.71
16.74,6.07
14.81,9.20
14.14,7.31
12.88,9.06
17.77,11.43
16.97,10.74
14.51,7.09
23.50,4.14
17.01,11.53
14.35,9.74
19.71,9.44
14.60,9.10
13.60,7.33
23.57,6.62
23.70,12.45
16.77,9.29
14.16,8.78
21.65,10.49
16.39,7.49
12.91,5.62
14.98,6.49
19.54,11.30
17.09,8.52
21.68,6.63
17.48,8.64
16.20,8.61
18.69,7.04
22.04,11.90
25.68,10.22
23.98,14.43
21.38,9.33
27.30,9.71
26.32,15.36
18.83,10.94
18.41,9.20
22.45,7.89
24.86,8.92
16.08,10.54
17.60,11.12
19.91,10.18
20.82,8.15
23.84,9.43
19.89,12.54
18.65,7.94
21.12,6.05
17.25,11.30
21.08,12.05
26.94,9.39
27.02,16.81
29.11,16.70
28.02,18.00
24.12,17.16
21.39,16.47
20.65,12.62
23.94,11.30
28.97,12.38
24.05,15.96
24.49,14.62
26.40,14.30
27.50,14.37
30.29,14.99
30.04,17.27
23.88,15.40
18.15,15.20
21.96,12.25
23.46,9.81
25.47,11.68
26.60,13.09
28.33,14.53
28.64,17.58
28.75,16.50
29.22,16.09
27.93,16.83
25.86,15.50
23.33,12.40
27.21,11.97
30.31,14.87
27.73,16.84
30.74,15.09
32.40,18.62
30.93,17.13
23.21,18.16
25.99,16.46
27.98,16.40
