19810101
-1.47,-4.78
-0.09,-6.04
-4.60,-9.25
-6.38,-9.15
-1.55,-5.86
-3.22,-6.13
-2.03,-6.85
0.33,-4.59
-3.77,-6.84
0.26,-5.50
5.57,-0.63
5.24,1.66
2.01,-1.41
0.59,-4.34
2.00,-5.25
6.43,1.56
7.08,1.74
5.98,2.75
7.86,2.72
10.18,4.56
6.93,2.29
3.79,0.26
4.08,-3.10
-1.34,-8.18
0.67,-6.94
3.48,-1.66
3.30,-3.81
4.45,1.09
4.90,-0.05
6.51,-1.65
5.84,-1.79
6.27,-1.98
7.11,-0.39
6.61,1.84
9.32,2.21
8.74,3.47
4.08,1.58
4.16,-1.55
7.15,-2.15
7.92,0.70
2.49,-1.36
1.21,-1.67
1.90,-1.82
1.70,-2.06
1.42,-2.26
-0.06,-5.48
-1.00,-5.91
-2.22,-7.33
0.29,-7.30
1.31,-3.49
-0.65,-6.02
-0.60,-6.03
-0.20,-7.95
-1.42,-7.92
2.28,-3.22
4.91,-2.83
6.13,1.21
7.58,3.94
10.17,2.00
15.87,6.46
16.15,2.20
18.36,2.07
20.99,4.83
20.06,2.87
22.64,5.78
21.92,4.97
22.19,6.84
20.49,7.37
20.23,4.90
17.62,5.30
14.64,7.52
15.41,10.03
14.99,6.01
13.56,3.04
11.32,1.80
6.78,0.21
7.66,-0.57
10.80,-0.13
9.32,1.54
7.59,0.13
10.82,-0.23
14.39,1.00
13.02,0.79
12.54,3.48
16.51,3.47
14.15,7.43
17.02,4.76
19.94,7.52
15.09,6.80
16.89,4.59
13.23,6.68
13.34,6.40
13.45,7.96
17.17,7.96
15.72,8.90
11.62,6.25
14.95,6.30
11.14,4.95
12.73,2.40
12.89,0.77
16.39,0.72
21.00,3.08
17.35,6.71
13.99,6.51
14.31,9.48
9.90,6.32
10.37,3.81
19.56,1.87
21.69,7.79
19.87,9.82
22.91,11.36
24.09,11.12
22.15,12.13
24.58,11.31
22.80,10.61
24.31,9.12
23.58,9.69
17.12,9.24
14.50,8.80
17.33,7.98
21.16,6.96
19.53,10.10
18.04,10.50
19.60,7.75
23.80,7.64
24.11,10.70
24.21,10.01
21.24,12.37
14.44,9.80
13.84,5.29
16.25,2.68
16.07,6.84
14.96,6.99
14.66,6.79
17.05,9.07
25.18,11.37
25.14,14.10
23.08,12.23
23.15,9.48
18.74,9.42
22.24,6.57
20.40,10.73
16.74,8.64
23.20,6.47
25.16,12.80
26.01,14.01
25.50,13.56
16.44,10.07
20.83,8.33
24.08,9.33
23.36,9.85
25.81,12.40
18.90,9.91
22.02,9.98
17.24,9.78
24.98,8.68
27.42,14.05
24.98,13.30
16.57,9.41
24.33,8.55
23.36,10.09
23.26,11.95
27.27,15.77
28.92,14.87
29.95,17.10
28.87,17.14
30.40,15.13
30.11,16.82
29.44,15.47
29.67,16.18
28.39,14.64
29.51,17.53
26.66,18.13
29.30,17.59
29.97,17.94
24.28,15.16
22.60,13.86
23.14,11.71
25.39,12.00
28.03,13.74
20.72,11.57
24.80,10.45
22.84,13.64
25.64,11.14
29.56,13.37
31.90,15.67
30.67,17.57
25.92,17.08
28.89,15.23
27.27,16.06
