19810101
3.25,-2.57
5.12,0.24
9.69,0.31
9.76,0.70
-0.15,-1.90
2.20,-1.00
5.09,2.95
7.14,3.58
2.82,-0.10
2.77,-0.41
7.45,3.64
9.69,3.50
2.90,-0.57
4.99,-1.25
4.02,-1.53
1.04,-3.59
4.19,-3.00
2.57,0.49
3.30,-0.15
8.76,3.55
7.87,0.84
6.94,-1.06
6.99,4.29
9.30,7.39
14.69,4.30
14.40,4.71
10.17,1.24
17.70,6.20
14.77,6.85
15.60,4.57
16.22,5.78
16.63,7.41
7.37,2.12
7.08,-0.08
6.32,0.20
2.00,-0.94
3.24,0.61
0.62,-4.33
-2.78,-5.69
-2.44,-6.86
-1.44,-8.61
0.56,-6.88
2.90,-4.83
7.07,-4.37
5.75,-2.93
2.78,0.50
4.95,0.30
7.03,0.99
0.32,-2.47
-1.75,-5.30
-2.28,-5.74
-2.58,-7.10
0.50,-6.28
4.07,-5.45
3.60,0.14
8.53,1.80
8.43,2.61
7.27,-1.00
11.19,-1.51
10.96,3.15
9.09,5.96
5.92,3.26
7.87,-0.19
3.63,-0.93
1.88,-2.96
2.11,-3.92
10.55,-2.53
14.04,3.48
15.98,6.60
11.42,2.72
15.70,1.07
16.98,4.41
16.19,5.92
14.16,2.63
18.94,2.49
13.71,6.25
15.59,2.72
13.83,7.08
14.19,6.79
21.07,9.86
13.55,6.81
15.76,4.37
13.18,6.48
23.33,5.69
10.32,7.12
8.13,0.71
8.50,0.05
10.49,1.49
15.77,5.59
14.61,7.83
10.91,5.33
8.63,1.78
6.95,0.16
6.73,0.92
7.22,1.39
8.05,1.10
13.58,0.58
12.40,6.33
9.72,2.05
8.84,-0.65
13.08,0.31
9.75,5.39
18.12,4.92
20.86,6.32
18.73,6.76
19.78,3.42
15.89,10.20
17.42,9.11
22.81,5.98
28.03,10.75
26.57,14.18
26.10,12.39
13.73,8.15
11.73,3.63
16.70,3.08
19.43,7.51
17.69,9.60
10.48,4.34
12.74,4.78
18.09,8.31
19.76,8.93
10.56,6.82
15.69,4.35
16.39,9.08
15.41,6.76
9.00,3.92
8.60,2.18
11.01,3.85
16.34,9.93
19.55,8.11
23.68,6.45
24.62,11.21
17.90,12.62
16.60,9.87
14.74,5.22
21.27,4.27
26.10,9.94
17.50,9.21
16.66,7.66
